"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
Metropolitan Statistical Area
GeoFips,GeoName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
31180,"Lubbock, TX (Metropolitan Statistical Area)",-0.3,2.6,3.3,0.0,1.7,1.1,1.0,1.5,1.6,1.0,1.1,0.5,0.8,1.4,0.6,-0.8,0.2,-0.2,0.4,0.3,0.0,1.0,0.7,1.6,1.8,1.1,0.5,0.2,-0.3,0.4,0.8,1.3,1.0,1.4,0.8,0.7,1.5,1.1,1.0,2.1,2.1,0.9,0.7,1.0,1.5,1.2,1.1,0.9,0.6,0.8,1.0,1.0,1.0,1.0
31340,"Lynchburg, VA (Metropolitan Statistical Area) *",0.5,2.9,2.0,1.0,1.0,3.4,0.6,0.7,2.4,1.4,0.4,0.8,0.5,0.0,0.6,0.4,0.7,0.6,0.8,0.8,1.0,1.0,1.9,0.9,1.3,0.9,1.0,1.0,0.7,0.7,0.7,0.3,0.4,1.0,0.8,1.7,2.0,1.5,1.0,0.9,0.6,0.4,0.5,0.3,0.3,0.5,0.3,0.4,0.4,0.2,0.0,0.3,0.3,0.5
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",0.7,2.5,1.4,0.1,0.3,1.3,0.2,1.8,0.9,0.5,0.1,0.5,0.6,0.8,0.5,0.4,0.0,0.3,0.5,0.3,0.2,1.0,0.6,1.3,0.9,0.7,0.8,1.0,0.4,0.1,0.2,0.2,0.8,0.6,0.6,0.3,0.7,0.3,0.4,0.3,0.1,0.4,0.2,-0.5,-0.2,-0.1,-0.2,0.1,0.4,0.3,0.1,-0.2,0.3,0.9
31460,"Madera, CA (Metropolitan Statistical Area)",1.5,2.5,1.1,2.9,3.6,4.0,3.7,6.2,5.6,7.9,6.3,5.1,3.0,3.3,2.1,2.9,2.5,2.7,3.5,3.7,5.1,6.6,4.8,4.5,3.2,1.8,3.5,2.9,2.3,2.3,1.4,1.6,2.2,3.4,3.3,2.3,2.4,1.7,1.6,0.6,1.2,0.4,-0.2,-0.2,1.3,0.0,0.1,0.8,0.8,0.1,0.4,1.7,0.9,1.6
31540,"Madison, WI (Metropolitan Statistical Area)",3.4,1.3,0.0,0.9,1.7,-0.3,1.3,1.2,1.2,0.8,2.0,0.8,0.4,0.6,1.0,1.1,1.1,1.2,1.6,1.0,1.7,2.1,2.0,2.2,1.6,1.5,1.3,1.5,0.6,0.8,1.1,1.4,1.4,1.2,1.3,1.2,1.3,1.3,1.1,1.2,0.9,1.3,1.2,1.3,1.2,1.3,1.5,1.2,0.9,1.0,0.9,-0.2,0.9,1.1
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",2.4,4.9,-0.7,1.6,1.7,1.9,3.1,2.8,2.2,2.4,1.1,2.0,1.2,1.2,2.5,3.2,2.9,2.5,1.6,1.7,0.5,0.1,1.2,1.1,1.2,1.3,1.4,1.6,1.7,1.6,1.5,1.4,0.6,0.5,0.8,0.5,0.5,0.2,0.2,0.1,0.3,0.5,0.5,0.3,0.6,0.5,0.7,0.6,0.4,0.8,0.3,0.4,0.7,0.0
31740,"Manhattan, KS (Metropolitan Statistical Area)",11.4,3.4,-0.1,3.8,1.9,0.6,1.6,-1.9,1.4,-0.2,0.7,2.0,0.8,2.1,-1.2,-0.3,-0.4,0.3,0.7,0.0,0.8,-2.4,6.7,-1.7,1.4,-0.6,-5.3,-1.7,-0.1,-0.2,0.2,-0.2,-0.3,0.5,1.1,0.7,2.8,1.2,4.3,1.8,4.8,2.1,5.7,-0.7,-0.1,1.3,-1.7,-1.5,0.3,-1.9,1.0,-0.2,-0.4,-0.4
31860,"Mankato, MN (Metropolitan Statistical Area)",4.3,1.3,-0.7,-0.8,0.8,-0.2,0.6,0.3,-0.2,0.7,1.2,0.5,0.3,-0.2,0.0,0.5,0.1,0.1,1.2,0.2,0.9,0.6,0.2,0.4,0.5,1.0,0.4,0.0,-0.1,0.4,0.9,1.4,1.2,1.4,0.9,1.1,1.9,1.2,1.2,1.0,0.8,0.6,0.8,-0.2,1.1,0.6,1.0,0.9,0.7,0.6,0.6,0.0,0.2,0.3
31900,"Mansfield, OH (Metropolitan Statistical Area)",0.7,-0.3,1.1,0.1,-0.4,0.4,0.2,-0.5,0.3,-0.5,0.7,-0.5,-1.0,-0.8,0.3,-0.2,-0.6,-0.1,-0.1,-0.5,-0.3,0.7,0.3,0.2,0.4,0.0,0.5,0.0,-0.3,0.5,-0.3,-0.5,0.1,0.0,-0.2,-0.3,-0.3,-0.2,-0.7,-0.7,-0.8,-0.5,-0.1,0.1,0.1,0.1,0.0,-0.4,0.8,0.5,0.0,0.3,-0.1,-0.2
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",2.2,5.7,5.9,5.9,3.1,6.7,4.3,3.9,2.8,3.5,4.0,4.2,4.9,4.2,2.5,2.0,2.7,2.2,2.0,3.2,2.7,4.2,5.1,5.5,4.8,4.0,3.2,3.3,3.5,3.3,3.1,2.9,3.5,3.6,3.4,3.2,3.0,2.9,3.0,2.8,2.8,2.0,1.6,1.2,1.3,1.1,1.0,0.8,0.7,0.7,1.0,0.8,1.0,1.1
32780,"Medford, OR (Metropolitan Statistical Area)",1.6,4.3,1.9,5.8,3.4,3.6,2.4,3.9,3.4,2.8,2.3,1.2,-0.5,-0.5,1.3,1.2,0.7,1.6,0.9,1.9,2.7,2.4,2.7,2.6,2.8,2.4,2.0,1.6,1.8,1.5,1.4,1.1,1.6,1.7,1.2,1.3,1.1,1.2,1.0,0.6,0.5,0.8,0.6,0.7,1.1,1.1,1.5,1.2,1.3,0.6,0.6,0.3,-1.2,-0.4
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",1.0,1.1,1.6,0.4,1.3,0.3,0.6,0.6,0.8,1.3,0.9,-0.4,0.3,0.4,0.3,1.1,1.0,1.3,1.4,0.9,0.7,1.2,1.2,1.2,1.4,1.4,1.2,0.9,1.2,1.3,1.1,0.7,0.9,1.0,0.9,1.0,1.6,0.8,0.6,0.5,0.6,0.4,0.5,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.2,-0.3,-0.3,-0.2
32900,"Merced, CA (Metropolitan Statistical Area)",4.0,2.6,2.3,3.5,3.1,3.0,4.0,0.2,1.5,2.6,2.9,3.0,2.2,3.4,2.5,3.0,2.0,2.5,2.9,3.1,4.0,3.4,1.8,1.9,2.4,-1.3,-0.2,1.8,2.0,2.2,2.7,3.1,3.0,2.8,2.3,2.3,1.1,1.3,0.8,0.7,1.8,1.1,0.7,0.5,1.0,0.8,0.5,1.4,1.2,1.3,0.9,1.0,2.0,0.6
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",3.3,4.9,4.8,5.1,5.4,3.3,1.6,1.9,2.2,4.0,4.3,4.0,1.9,1.6,1.5,2.0,2.1,2.4,2.5,2.4,2.4,2.4,2.1,1.8,2.4,2.3,2.3,2.1,1.8,2.0,1.9,1.7,1.7,1.2,1.4,1.4,0.3,-0.1,0.6,0.9,1.4,1.5,1.3,1.3,1.2,1.2,1.4,0.9,0.3,0.3,0.1,-0.4,0.5,0.7
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",1.0,0.8,0.4,0.4,0.0,0.2,0.2,0.8,0.3,0.3,-0.4,-0.1,-0.3,-0.8,-0.2,-0.3,-0.9,0.1,0.1,0.5,0.7,0.8,0.7,0.5,0.1,0.0,0.2,0.0,0.2,0.1,0.1,0.0,-0.5,-0.5,-0.1,0.6,0.1,1.1,0.4,0.2,0.1,0.1,0.2,0.3,0.5,-0.6,-0.3,-0.1,0.4,0.1,-0.1,0.2,-0.6,-0.1
33220,"Midland, MI (Metropolitan Statistical Area)",2.9,1.7,0.4,1.7,1.2,2.2,1.0,2.3,1.4,1.7,1.0,1.4,-0.2,0.6,0.8,-4.4,0.1,0.6,1.4,0.9,1.7,1.0,1.5,1.0,0.9,0.6,1.3,0.9,0.5,0.6,0.4,0.8,0.1,0.4,0.1,-0.2,-0.3,-0.1,0.0,0.0,0.0,0.2,-0.1,-0.1,-0.2,0.2,-0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3
33260,"Midland, TX (Metropolitan Statistical Area)",3.4,1.4,0.2,-0.3,2.9,3.2,3.0,1.6,2.2,3.2,6.2,5.9,10.6,7.9,-0.2,1.9,2.9,-4.2,-0.8,0.0,0.1,1.6,1.7,1.0,1.1,0.6,0.6,2.1,1.2,-0.6,-1.8,0.5,1.2,1.1,1.2,1.5,2.6,2.4,2.7,2.8,0.5,1.9,4.5,3.0,2.4,3.1,0.5,0.4,3.8,1.8,0.5,-1.2,2.2,2.9
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",0.7,0.1,0.8,-0.5,0.0,-1.0,0.3,-0.4,-0.4,0.4,0.1,-0.4,0.0,-0.3,-0.2,0.3,0.1,0.5,0.8,0.9,1.0,1.0,0.9,0.5,0.4,0.3,0.3,0.1,0.2,0.4,0.4,0.3,0.5,0.4,0.2,0.0,0.1,0.4,0.5,0.7,0.5,0.3,0.4,0.3,0.2,0.1,0.0,-0.1,0.0,0.1,0.0,-0.7,-0.3,0.1
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2.0,0.9,0.2,0.9,0.9,0.4,0.6,0.5,1.0,1.1,1.8,1.3,1.1,0.6,1.0,1.5,1.6,1.7,2.2,1.6,1.7,1.5,1.6,1.7,1.6,1.5,1.5,1.5,1.5,1.6,1.7,1.4,1.0,0.9,0.9,0.9,1.1,1.1,1.0,0.9,0.8,1.1,1.1,1.1,1.1,0.9,1.1,1.2,1.0,0.9,0.6,0.1,-0.1,0.6
33540,"Missoula, MT (Metropolitan Statistical Area)",2.6,2.6,3.2,4.0,4.0,0.1,3.7,2.1,1.8,2.6,2.7,0.3,-1.5,0.4,1.7,1.2,0.2,-0.3,-0.1,0.6,1.4,2.6,3.0,3.2,2.1,2.7,1.7,1.3,0.7,1.0,1.5,1.3,1.6,1.0,1.0,1.4,2.0,1.7,1.5,0.9,0.6,0.5,0.5,0.5,0.6,0.9,1.7,1.0,0.5,0.7,1.1,1.3,1.0,0.7
33660,"Mobile, AL (Metropolitan Statistical Area)",0.2,1.5,0.3,0.1,1.5,1.8,2.7,2.3,2.0,0.4,1.2,1.3,1.1,0.5,-0.2,0.6,0.7,0.5,-0.6,-0.7,0.1,1.0,1.3,1.5,0.5,0.0,0.2,0.5,0.2,0.2,0.2,0.0,-0.4,-0.1,-0.1,0.2,1.0,0.6,0.8,0.7,0.3,-0.1,0.2,0.0,0.1,0.1,0.1,-0.2,0.0,-0.2,-0.3,-0.3,-0.5,0.0
33700,"Modesto, CA (Metropolitan Statistical Area)",2.3,2.1,1.0,6.7,3.4,3.2,3.0,4.5,0.1,5.5,2.7,2.7,2.0,2.8,1.9,2.5,3.3,3.9,3.9,5.0,6.3,2.9,2.2,1.8,1.1,1.0,1.2,1.5,1.8,2.3,2.5,3.2,3.0,2.1,1.1,1.5,0.9,0.6,0.2,0.5,0.7,0.5,0.6,0.6,0.9,1.0,1.2,1.1,0.7,0.4,0.2,-0.1,-0.3,0.0
33740,"Monroe, LA (Metropolitan Statistical Area)",0.8,1.6,2.5,1.0,1.4,2.4,2.6,1.2,0.7,1.3,1.8,0.7,0.1,0.7,0.7,0.4,0.8,-0.8,-1.2,-1.0,-0.8,0.5,1.2,0.6,0.2,0.5,0.2,0.3,0.0,-0.2,0.0,-0.4,0.2,0.4,0.2,-0.1,0.8,-0.4,0.2,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.2,-0.3,-0.5,-0.6,-0.3,-0.9,-1.0,-0.3
33780,"Monroe, MI (Metropolitan Statistical Area)",3.1,1.6,1.5,0.7,0.5,1.1,0.7,2.2,1.9,1.4,0.3,0.0,-1.8,-1.1,0.0,-0.4,0.6,0.5,0.1,0.5,0.9,0.6,0.5,0.3,0.9,1.4,1.1,1.1,0.9,1.1,1.3,0.8,0.6,0.8,0.9,0.8,0.7,0.0,-0.4,-0.3,-0.2,0.0,-0.2,-0.2,0.1,0.0,0.2,0.4,0.7,0.4,0.4,0.4,-0.2,-0.1
33860,"Montgomery, AL (Metropolitan Statistical Area)",1.0,1.4,4.0,2.3,2.3,0.8,1.6,1.0,1.4,1.8,1.7,0.6,0.3,0.2,0.9,0.7,1.2,1.2,0.5,0.8,0.3,1.7,1.9,1.8,1.5,1.2,1.0,1.2,0.9,0.7,0.7,0.5,0.6,0.4,0.7,1.0,2.0,0.9,0.2,0.4,1.0,0.5,0.2,0.1,0.2,0.3,0.5,0.4,0.0,0.3,0.1,-0.1,0.1,0.0
34060,"Morgantown, WV (Metropolitan Statistical Area)",1.9,1.6,3.7,2.1,2.3,-0.5,1.8,2.0,1.6,1.2,1.4,1.2,0.2,0.5,0.3,-1.3,-0.6,-0.3,-0.4,-0.4,-0.3,1.5,1.2,1.0,0.8,0.7,0.3,0.2,0.1,0.0,0.4,1.3,1.4,1.9,1.4,1.6,1.6,1.3,1.4,1.8,2.2,1.9,1.6,0.9,1.1,0.8,0.7,0.2,-0.3,0.2,0.3,0.5,0.3,0.4
34100,"Morristown, TN (Metropolitan Statistical Area)",2.0,3.8,3.5,1.8,3.1,0.5,2.4,3.1,2.0,1.0,1.4,1.2,1.7,3.1,-0.2,-2.6,-0.4,-0.8,0.6,-0.1,0.9,1.3,1.8,2.3,1.8,2.7,2.7,2.5,1.9,2.0,1.3,0.9,0.3,1.4,1.0,1.4,1.8,1.7,1.1,0.5,0.6,0.4,0.1,0.1,0.2,0.6,0.4,0.6,0.5,0.7,0.8,0.5,1.6,1.9
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2.4,0.5,0.9,0.2,1.7,-1.3,5.7,2.2,3.1,3.2,5.0,2.0,1.6,1.9,1.0,0.5,1.8,1.2,3.2,3.5,5.8,4.1,3.2,3.6,2.6,2.4,1.8,1.9,2.4,1.8,1.7,1.1,1.0,1.7,1.5,1.5,1.8,1.3,1.5,0.6,0.3,0.5,0.1,0.4,1.4,1.3,1.6,1.7,1.4,1.1,1.2,0.8,0.2,0.1
34620,"Muncie, IN (Metropolitan Statistical Area)",1.5,0.9,2.2,-0.3,-1.3,-0.7,0.1,-0.3,-0.3,-0.8,-0.2,-0.8,-1.1,-1.4,-0.4,-1.2,-1.0,0.3,-0.3,-0.6,-0.2,0.2,0.3,0.5,-0.3,0.2,-0.1,0.0,-0.9,-0.6,0.0,1.3,-0.3,0.0,-0.8,-0.6,-0.7,-0.1,-0.2,0.4,0.1,0.1,-0.9,-0.3,-0.4,-0.8,-0.2,-0.5,-1.1,-0.5,-0.4,0.3,0.1,0.1
34740,"Muskegon, MI (Metropolitan Statistical Area)",0.7,0.5,-0.1,-0.6,-0.5,0.0,0.7,0.1,-0.2,0.5,-0.1,0.4,-1.5,-1.0,0.2,0.5,0.1,0.3,0.8,0.5,0.6,0.9,0.8,0.6,0.4,0.5,0.8,0.8,0.6,0.7,0.6,0.4,0.3,0.4,0.3,0.5,0.1,0.0,0.1,-0.6,-0.5,-1.0,0.2,1.4,0.1,0.2,0.6,0.4,0.1,0.1,-0.4,0.4,0.0,0.6
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",2.4,6.2,6.1,5.6,4.3,3.1,4.5,0.4,3.2,1.8,3.0,3.6,3.1,4.9,5.4,4.7,3.6,3.3,2.0,2.0,3.0,3.1,2.8,0.1,3.5,4.2,4.6,4.3,3.9,3.4,3.2,2.3,2.5,2.6,3.5,5.1,5.8,4.6,3.5,2.1,1.8,1.5,1.6,2.2,2.6,3.2,3.3,3.2,3.3,2.8,3.1,3.9,4.9,4.0
34900,"Napa, CA (Metropolitan Statistical Area)",3.7,2.8,1.8,5.4,3.5,3.2,1.4,1.6,-0.1,2.4,0.5,0.3,1.5,0.4,0.3,1.1,1.2,0.7,1.1,2.4,2.4,0.9,1.9,0.6,1.0,0.5,1.1,1.5,1.5,1.2,1.3,1.8,1.5,1.1,0.2,0.0,0.8,0.9,1.1,0.9,1.1,0.8,0.7,0.8,0.7,0.4,0.1,-0.6,-0.7,-0.6,-1.2,-0.9,-1.4,-0.9
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",9.6,9.8,15.1,11.4,6.6,8.9,4.0,5.0,7.8,9.4,6.9,6.8,6.9,4.4,5.6,5.0,5.0,5.4,5.9,6.9,6.8,6.1,4.9,5.4,5.4,4.5,4.8,5.6,5.6,5.0,3.6,4.0,4.3,3.6,3.8,3.9,1.7,0.6,0.7,0.6,1.2,1.2,1.0,1.6,2.0,2.1,2.3,1.6,1.0,1.5,1.4,2.6,2.7,1.7
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",1.4,1.4,3.0,1.3,2.1,2.3,1.3,2.1,2.2,2.0,1.8,0.9,0.6,0.9,1.5,1.5,2.0,2.4,1.4,1.3,1.3,2.0,2.2,2.6,2.8,2.6,2.5,2.4,2.0,1.7,1.8,1.6,1.3,1.6,2.0,2.2,2.8,2.5,2.2,1.7,1.3,1.6,1.9,2.0,2.1,2.2,2.2,2.0,1.8,1.6,1.6,0.6,1.9,1.5
35100,"New Bern, NC (Metropolitan Statistical Area)",1.6,2.2,1.5,2.8,-1.1,2.6,2.5,0.0,0.6,-1.0,0.9,1.0,1.9,1.3,2.0,2.7,0.4,-0.3,1.3,0.5,1.1,1.3,1.3,0.2,0.5,1.6,1.6,1.5,1.0,1.3,0.9,1.1,-0.6,0.1,0.6,1.1,1.8,0.8,1.3,2.2,1.8,0.5,0.1,-1.0,-0.4,-1.2,-0.4,-0.3,-0.2,-0.8,-0.9,0.2,0.5,1.4
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",0.0,1.3,0.1,-0.2,0.3,0.0,-0.2,0.0,-0.1,0.4,0.2,0.2,0.2,0.8,0.7,0.9,0.8,0.9,0.6,0.3,0.2,0.3,0.1,0.0,0.0,0.0,0.2,0.3,0.5,0.4,0.6,0.6,0.6,0.8,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.2,0.2,-0.1,0.2,-0.2,-0.1,0.1,0.0,-0.2,-0.8,0.7,0.1,0.2
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",1.1,1.7,1.8,0.8,0.5,1.2,1.9,1.2,1.2,1.2,1.8,1.1,1.4,0.8,-0.1,0.0,-0.2,-1.5,-1.3,-1.0,-0.9,0.8,0.9,0.6,0.6,0.5,0.1,0.2,0.1,0.2,0.1,0.4,0.8,0.8,0.9,0.6,-25.0,5.4,3.6,2.8,2.4,1.6,1.1,1.0,0.7,0.9,0.6,0.2,0.0,0.1,-0.2,-0.5,-1.3,-0.7
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",1.0,0.4,-0.2,-0.9,-0.7,-0.5,-0.4,-0.8,-0.7,-0.4,-0.1,0.2,0.2,0.8,0.6,0.4,0.5,0.3,0.2,-0.1,0.1,0.5,0.8,0.9,0.8,0.8,0.8,0.9,1.0,1.0,0.9,0.7,0.4,0.2,0.0,-0.2,-0.2,0.2,0.5,0.7,0.8,1.2,1.0,0.9,0.8,0.7,0.6,0.4,0.3,0.2,-0.4,-1.3,-0.8,-0.3
35660,"Niles, MI (Metropolitan Statistical Area)",0.2,0.8,1.7,1.5,0.8,0.8,0.9,0.0,-0.8,0.1,-1.4,-0.2,-2.4,-1.5,-0.6,-0.2,-0.3,0.3,0.0,-0.5,-0.4,0.1,0.2,0.2,0.1,0.4,-0.1,-0.3,-0.2,0.0,0.3,-0.8,-0.3,-0.2,-0.4,-0.8,-0.6,-0.1,0.0,-0.2,-0.2,0.2,-0.1,-0.2,0.0,-0.5,-0.4,-0.1,-0.2,-0.3,-0.1,-0.5,-0.3,-0.4
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",5.2,5.7,5.2,8.2,6.6,2.4,2.7,3.4,5.0,5.1,4.8,4.4,3.9,3.9,3.5,3.2,2.8,2.7,2.8,2.9,3.6,2.4,1.2,1.9,2.2,1.8,1.7,1.9,2.1,1.6,1.9,2.2,2.4,2.3,3.0,3.2,1.5,1.0,0.6,0.3,0.7,0.7,1.3,1.4,1.9,2.5,2.5,1.9,1.7,1.9,1.8,2.9,3.4,2.1
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2.6,1.1,2.1,-0.3,0.1,1.4,0.1,-0.3,0.6,-0.8,-0.7,1.2,0.4,1.5,0.9,-0.3,0.2,0.7,0.9,0.4,0.7,0.1,-1.4,0.6,0.7,0.9,0.4,0.0,-0.8,0.4,0.9,0.6,1.3,0.7,0.8,0.4,0.4,-0.1,0.7,0.4,0.2,-0.2,0.5,-0.3,-0.4,-0.5,-0.3,-0.2,-0.2,-0.4,-0.7,0.2,0.2,0.2
36100,"Ocala, FL (Metropolitan Statistical Area)",3.4,9.1,5.7,10.7,8.6,2.4,5.5,4.3,2.6,4.6,5.5,5.4,4.9,5.6,4.4,5.2,4.8,4.3,3.4,4.0,5.1,3.4,2.8,2.6,4.1,3.2,2.6,2.8,2.8,2.0,2.1,1.7,2.7,3.1,4.0,4.3,4.2,2.9,1.4,0.3,0.2,0.4,0.6,0.5,1.0,1.4,1.7,1.8,1.7,1.9,2.1,2.0,2.9,3.4
36140,"Ocean City, NJ (Metropolitan Statistical Area)",2.1,5.4,4.5,2.8,5.5,2.9,3.8,1.8,2.1,2.3,1.3,2.2,0.7,0.7,1.7,1.8,1.7,2.1,1.0,2.0,0.6,1.7,1.1,0.4,1.1,0.8,0.5,0.5,0.5,0.2,0.2,-0.3,-0.3,0.0,-1.2,-1.2,-0.6,-1.0,-0.1,-0.3,0.1,-0.3,0.1,-0.4,-0.2,-0.3,-0.2,-0.2,-0.4,0.0,-0.5,0.7,-0.3,-0.8
36220,"Odessa, TX (Metropolitan Statistical Area)",5.3,1.0,1.0,-1.3,3.6,3.0,2.8,2.3,3.3,3.0,5.1,5.4,9.8,1.9,-2.9,-0.6,0.3,-6.3,-2.5,-1.9,-0.9,1.1,0.9,0.0,0.2,-0.2,0.4,0.2,1.5,-0.9,-1.4,0.1,1.2,0.4,1.2,1.0,1.7,2.3,2.0,2.9,0.1,1.7,3.3,3.4,3.2,3.3,-1.5,-0.7,3.1,2.5,0.8,-2.9,0.2,2.1
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",1.9,2.6,2.2,1.6,1.5,2.5,2.3,2.8,3.2,3.2,3.4,2.6,2.5,2.0,1.6,1.5,1.5,1.8,0.5,1.0,1.2,2.2,2.6,2.7,2.6,2.3,2.3,2.2,2.1,1.9,1.9,1.5,1.8,1.7,1.8,1.9,2.5,2.9,2.7,2.0,1.9,1.1,1.2,1.6,1.6,1.6,2.0,1.8,1.5,1.5,1.3,1.3,1.0,1.0
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",4.4,3.2,2.5,1.9,1.0,0.7,1.3,1.6,2.0,1.8,3.0,2.3,4.4,3.7,1.2,0.4,-0.4,-1.4,-0.4,0.4,0.3,1.2,1.5,1.7,1.4,1.0,1.2,1.3,0.9,1.2,0.9,1.0,1.2,1.1,1.0,1.4,1.8,1.4,1.4,1.7,1.6,1.6,1.7,1.7,1.2,1.6,1.2,0.6,0.9,1.1,1.2,1.0,1.1,1.2
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2.9,3.1,2.6,3.6,5.3,4.8,4.3,8.9,5.9,5.7,5.2,3.2,2.2,1.4,1.4,2.1,2.4,2.7,3.2,3.3,4.9,3.9,4.1,3.8,2.2,2.7,2.2,1.7,1.3,1.4,1.7,2.0,1.8,1.5,1.6,1.8,2.5,2.2,2.8,2.3,1.2,1.4,0.9,1.4,1.2,1.2,2.2,2.4,2.0,1.5,1.6,0.7,0.1,0.1
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2.1,1.9,1.6,0.7,0.7,-0.6,1.1,-0.2,0.5,-0.1,-0.4,0.4,0.5,0.4,0.8,0.4,0.2,0.0,0.7,0.6,1.0,1.2,1.1,0.5,1.0,1.4,1.7,1.3,1.0,1.0,1.0,0.9,1.0,1.1,1.4,1.4,1.3,1.2,1.3,1.3,1.4,1.1,1.1,1.2,1.2,1.2,1.3,1.1,1.1,0.9,0.8,0.4,0.4,0.8
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",3.5,5.8,7.4,7.4,5.6,1.3,2.2,2.9,3.2,4.2,4.1,4.0,3.8,4.4,4.5,4.0,4.2,4.2,3.5,4.6,5.9,3.4,2.8,2.9,2.7,2.4,2.9,3.4,3.1,2.6,3.0,3.2,2.9,2.9,3.7,4.1,3.3,1.9,1.4,1.2,1.3,1.9,2.4,2.2,2.5,2.9,3.0,2.7,2.4,1.4,1.4,0.7,2.4,2.0
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2.4,0.8,0.3,-0.8,-1.1,1.0,0.1,0.0,-0.5,0.7,0.7,-0.3,0.0,0.2,1.2,0.8,0.9,0.7,1.4,0.6,1.3,1.7,1.5,1.8,0.6,1.2,1.0,0.9,0.6,0.9,0.8,0.7,0.6,0.2,0.4,0.8,0.8,0.8,0.5,0.9,0.4,0.3,0.6,0.5,0.0,0.0,0.3,0.5,0.1,0.6,0.0,-0.7,0.1,0.6
36980,"Owensboro, KY (Metropolitan Statistical Area)",1.2,1.2,0.3,0.9,0.9,0.8,0.6,0.4,1.2,1.2,0.7,0.3,0.5,0.7,1.0,-0.3,-0.4,-0.7,-0.5,0.0,0.2,0.5,0.8,0.6,0.8,0.6,0.3,0.3,0.2,0.4,0.5,-0.1,0.2,0.5,0.2,0.4,0.6,0.7,0.7,0.6,0.4,0.6,0.8,0.5,0.3,1.0,0.6,0.4,0.5,0.6,0.5,-0.3,0.0,0.1
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3.1,3.8,3.2,2.7,3.4,3.5,2.6,4.0,3.2,3.7,4.0,2.5,2.9,2.4,2.3,2.4,2.1,2.7,3.0,2.1,0.8,0.8,1.2,0.8,1.2,0.7,1.0,1.5,1.3,1.7,1.8,1.3,1.7,1.1,0.8,0.0,0.5,0.2,0.8,1.1,1.2,0.6,0.4,0.5,0.5,0.4,0.2,0.2,-0.1,-0.3,-0.2,-0.5,-0.8,-0.4
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",4.9,0.9,-0.5,3.3,0.1,1.2,-0.2,0.3,4.0,4.8,4.8,3.7,4.6,3.6,4.1,4.4,3.6,3.0,3.3,3.5,4.9,3.1,2.4,2.5,1.8,1.6,1.0,1.3,1.3,1.0,1.2,1.8,1.8,1.9,2.7,2.2,1.0,0.9,0.5,0.0,0.3,0.1,0.5,0.6,1.0,1.8,2.0,1.9,1.2,1.0,1.3,1.5,2.1,2.1
37460,"Panama City, FL (Metropolitan Statistical Area)",2.4,3.1,2.2,2.6,5.8,3.0,3.0,1.7,1.4,2.9,0.8,2.2,3.4,2.0,3.0,4.1,3.9,2.8,2.0,1.5,1.3,2.1,2.6,2.8,1.8,1.8,1.9,1.3,0.2,0.8,0.2,1.2,1.7,1.5,2.4,2.6,1.7,-0.2,0.6,0.7,1.1,0.4,1.5,1.9,2.3,2.0,1.3,0.8,1.1,-6.6,-1.3,2.9,3.2,3.0
